Season,TeamName,eFGPct,RankeFGPct,TOPct,RankTOPct,ORPct,RankORPct,FTRate,RankFTRate
2022,Tennessee,46.17940199,28,22.9469789,15,27.50217581,152,31.61683278,219
2022,Tennessee-Martin,50.79510703,215,18.45837015,164,31.75879397,316,37.18654434,318
2022,Tennessee State,50.09063444,182,19.74454593,94,28.64173228,208,39.15407855,337
2022,Tennessee Tech,51.48729043,244,18.17160096,190,30.59701493,276,23.9588967,35
2022,Texas,46.631644,38,23.28291519,14,29.88614801,253,36.83559951,316
2022,Texas A&M,47.75051125,77,23.92661682,8,33.46972177,344,33.79345603,264
2022,Texas A&M-Corpus Chris,48.97119342,127,22.59760849,19,28.81040892,212,42.26925338,349
2022,Texas Southern,44.85132159,12,17.19277164,251,27.71693345,162,34.14096916,275
2022,Texas State,50.74571216,213,21.9855109,26,29.3398533,229,34.37733035,280
2022,Texas Tech,45.51211454,22,23.62323526,10,26.1125105,90,32.10352423,232
2022,The Citadel,50.35460993,191,13.80869004,351,29.50513539,236,26.29569013,78
2022,Toledo,46.94280079,46,15.35090159,328,27.35042735,143,23.47140039,27
2022,Towson,47.7107761,72,19.25722146,122,26.5158371,108,31.15577889,206
2022,Troy,48.37767683,107,20.36909212,65,27.49742533,150,34.39325114,281
2022,Tulane,49.59793222,161,20.34023214,70,32.80373832,336,28.48937392,129
2022,Tulsa,52.18140069,272,20.07642458,83,30.0952381,259,28.98966705,147
2022,UAB,47.89732387,82,21.36610939,33,27.39965096,145,31.51283452,217
2022,UC Davis,47.26083401,54,19.24757948,123,28.91719745,219,36.87653312,317
2022,UC Irvine,44.07582938,6,17.24656573,242,27.6119403,156,31.20063191,208
2022,UC Riverside,47.0568104,50,16.14038653,301,22.35817575,10,28.19986311,121
2022,UC San Diego,52.65791119,288,17.15072694,253,27.59776536,155,21.95121951,15
2022,UC Santa Barbara,48.125,89,19.46027692,108,27.17889908,127,30.41666667,185
2022,UCF,48.74562427,117,20.67649694,54,30.82061069,283,29.75495916,169
2022,UCLA,47.7247191,74,19.77293095,92,24.81549815,54,29.15730337,153
2022,UMBC,52.77777778,293,16.563147,285,28.83548983,214,19.65408805,3
2022,UMKC,51.97132616,265,21.02418592,37,26.63438257,112,44.44444444,354
2022,UMass Lowell,48.85350318,123,19.59769701,102,29.87421384,252,32.5477707,242
2022,UNC Asheville,49.29274293,142,19.0027546,138,33.29853862,339,27.8597786,107
2022,UNC Greensboro,50.40880503,194,18.68415044,154,24.87046632,59,28.49056604,130
2022,UNC Wilmington,50.57436518,203,20.23124961,75,31.92771084,323,34.09915357,270
2022,UNLV,48.4057971,109,17.19482218,250,25.85727525,77,30.84057971,196
2022,USC,44.7041273,10,14.71186478,338,27.24434036,134,26.30532074,79
2022,USC Upstate,51.24851367,235,17.9248535,205,30.82191781,284,37.99048751,330
2022,UT Arlington,49.35064935,145,20.25480984,73,31.74767322,315,32.33766234,239
2022,UT Rio Grande Valley,51.88993885,263,17.88153483,208,33.45454545,343,35.63090606,300
2022,UTEP,49.90746453,175,20.81262502,47,30.10858835,260,38.30968538,331
2022,UTSA,54.33962264,336,17.00450233,263,25.83423036,74,33.01886792,253
2022,Utah,49.37770563,148,15.24063534,332,29.19254658,226,28.57142857,132
2022,Utah State,49.62059621,163,18.28591718,179,22.81468531,18,28.99728997,148
2022,Utah Valley,45.44692737,18,15.58265583,323,24.54624028,49,28.32402235,123
2022,VCU,44.25493716,8,24.8574164,4,32.21719457,330,37.28306403,319
